,query,scenario,variable,year_range,file_path
389,Kindly share the aggregated cloud cover statistics for the ssp460 CO2 emissions scenario spanning 205101 to 210012.,ssp460,clt,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/clt/gn/v20200115/clt_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
389,I'm looking for the overall cloud cover data pertaining to the ssp460 CO2 emissions scenario covering the time period between 205101 and 210012.,ssp460,clt,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/clt/gn/v20200115/clt_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
389,Please present the entire cloud cover information regarding the ssp460 CO2 emissions scenario for the timeframe of 205101-210012.,ssp460,clt,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/clt/gn/v20200115/clt_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
389,I'd like to access the complete cloud cover dataset regarding the ssp460 CO2 emissions scenario from 205101 to 210012.,ssp460,clt,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/clt/gn/v20200115/clt_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
389,Can you provide me with the total cloud cover data for the ssp460 CO2 emissions projection for the period between 205101 and 210012?,ssp460,clt,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/clt/gn/v20200115/clt_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
390,Show me surface downwelling shortwave radiation data for a ssp460 CO2 emissions scenario for 201501-205012,ssp460,rsds,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
390,Provide me with the surface shortwave radiation data for the ssp460 CO2 emissions scenario covering the period from January 2015 to December 2050.,ssp460,rsds,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
390,I need to access the downwelling shortwave radiation data pertaining to the ssp460 CO2 emissions scenario for the timeframe of January 2015 to December 2050.,ssp460,rsds,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
390,Could you please display the surface downwelling shortwave radiation information for the ssp460 CO2 emissions scenario from 201501 to 205012?,ssp460,rsds,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
390,I am looking for the data on surface downwelling shortwave radiation for the ssp460 CO2 emissions scenario between January 2015 and December 2050.,ssp460,rsds,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
390,Please present me with the downwelling shortwave radiation data on the surface for the ssp460 CO2 emissions scenario during the period of 201501 to 205012.,ssp460,rsds,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
390,Kindly provide me with the details of the surface downwelling shortwave radiation data related to the ssp460 CO2 emissions scenario for the range of 201501 to 205012.,ssp460,rsds,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
390,"I am interested in the surface downwelling shortwave radiation data for the ssp460 CO2 emissions scenario, specifically for the time span from 201501 to 205012.",ssp460,rsds,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
390,Could you share the information on downwelling shortwave radiation at the surface for the ssp460 CO2 emissions scenario covering the years 201501 to 205012?,ssp460,rsds,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
390,I am searching for the surface downwelling shortwave radiation data corresponding to the ssp460 CO2 emissions scenario over the period of 201501 to 205012.,ssp460,rsds,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
391,Show me surface downwelling shortwave radiation data for a ssp460 CO2 emissions scenario for 205101-210012,ssp460,rsds,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
391,I would like to view the surface downwelling shortwave radiation data corresponding to the ssp460 CO2 emissions scenario from 205101 to 210012.,ssp460,rsds,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
391,Please provide me with the surface downwelling shortwave radiation data associated with the ssp460 CO2 emissions scenario spanning the time period of 205101 to 210012.,ssp460,rsds,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
391,Display the surface downwelling shortwave radiation data for the ssp460 CO2 emissions scenario covering the timeframe of 205101 to 210012.,ssp460,rsds,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
391,I am interested in observing the surface downwelling shortwave radiation data pertaining to the ssp460 CO2 emissions scenario throughout the period from 205101 to 210012.,ssp460,rsds,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
391,I request the surface downwelling shortwave radiation data for the specified ssp460 CO2 emissions scenario for the timespan of 205101 to 210012.,ssp460,rsds,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
391,Kindly show me the surface downwelling shortwave radiation data attributed to the ssp460 CO2 emissions scenario within the interval from 205101 to 210012.,ssp460,rsds,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
391,I am seeking the surface downwelling shortwave radiation data related to the ssp460 CO2 emissions scenario for the time range from 205101 to 210012.,ssp460,rsds,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
391,Could you kindly provide me with the relevant surface downwelling shortwave radiation data regarding the ssp460 CO2 emissions scenario from 205101 to 210012?,ssp460,rsds,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
391,Show me surface downwelling shortwave radiation data for a ssp460 CO2 emissions scenario for 205101-210012,ssp460,rsds,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/rsds/gn/v20200115/rsds_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
392,Show me near-surface specific humidity data for a ssp460 CO2 emissions scenario for 201501-205012,ssp460,huss,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
392,Display specific humidity data near the Earth's surface pertaining to the ssp460 CO2 emissions situation for the period from January 2015 to December 2050.,ssp460,huss,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
392,I need to see specific humidity information close to the surface for the ssp460 CO2 emissions forecast covering the time span between January 2015 and December 2050.,ssp460,huss,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
392,Please provide me with near-surface specific humidity data related to the ssp460 CO2 emissions scenario from January 2015 to December 2050.,ssp460,huss,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
392,Show me the specific humidity metrics near the Earth's surface for the ssp460 carbon dioxide emissions projection for the years 2015 to 2050.,ssp460,huss,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
392,I am interested in viewing data on specific humidity close to the Earth's surface for the ssp460 CO2 emissions scenario spanning from January 2015 to December 2050.,ssp460,huss,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
392,Kindly present the specific humidity measurements near the surface concerning the ssp460 CO2 emissions case for the period from January 2015 to December 2050.,ssp460,huss,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
392,I would like to access information about specific humidity levels near the Earth's surface for the ssp460 CO2 emissions scenario running from January 2015 to December 2050.,ssp460,huss,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
392,Could you please display the near-surface specific humidity data for the ssp460 CO2 emissions scenario throughout the years 2015 to 2050?,ssp460,huss,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
392,Show me the specific humidity values near the Earth's surface for the ssp460 CO2 emissions scenario for the time frame 201501 to 205012.,ssp460,huss,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
393,Show me near-surface specific humidity data for a ssp460 CO2 emissions scenario for 205101-210012,ssp460,huss,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
393,I would like to see specific humidity data close to the surface corresponding to the ssp460 CO2 emissions projection for the time frame of 205101-210012.,ssp460,huss,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
393,Can you provide me with near-surface specific humidity data related to the ssp460 CO2 emissions scenario for the period 205101-210012?,ssp460,huss,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
393,I'm interested in examining specific humidity data near the surface associated with the ssp460 CO2 emissions forecast from 205101 to 210012.,ssp460,huss,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
393,Please show me the near-surface specific humidity information pertaining to the ssp460 CO2 emissions scenario during the period 205101-210012.,ssp460,huss,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
393,I'd appreciate it if you could display the specific humidity data near the surface for the ssp460 CO2 emissions scenario covering 205101-210012.,ssp460,huss,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
393,Kindly present the specific humidity data close to the surface for the ssp460 CO2 emissions scenario for the timeframe 205101-210012.,ssp460,huss,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
393,I'm looking for data on near-surface specific humidity in relation to the ssp460 CO2 emissions scenario for the period 205101-210012.,ssp460,huss,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
393,Could you please show me the specific humidity data at or near the surface for the ssp460 CO2 emissions scenario between 205101 and 210012?,ssp460,huss,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
393,"For the timeframe of 205101-210012, could you display the specific humidity data near the surface corresponding to the ssp460 CO2 emissions scenario?",ssp460,huss,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/huss/gn/v20200115/huss_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
394,Show me evaporation data for a ssp460 CO2 emissions scenario for 201501-205012,ssp460,evspsbl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
394,I would like to see the evaporation data related to the ssp460 CO2 emissions scenario spanning from January 2015 to December 2050.,ssp460,evspsbl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
394,Could you provide me with the evaporation data corresponding to the ssp460 CO2 emissions scenario covering the time period from January 2015 to December 2050?,ssp460,evspsbl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
394,Show me the evaporation data for the ssp460 CO2 emissions scenario from January 2015 to December 2050.,ssp460,evspsbl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
394,I'm interested in viewing the evaporation data for the ssp460 CO2 emissions scenario from 2015 to 2050.,ssp460,evspsbl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
394,Kindly show me the evaporation data associated with the ssp460 CO2 emissions scenario for the timeframe of January 2015 to December 2050.,ssp460,evspsbl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
394,I would like to access the evaporation data pertaining to the ssp460 CO2 emissions scenario for the period spanning January 2015 to December 2050.,ssp460,evspsbl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
394,Please present the evaporation data for the ssp460 CO2 emissions scenario for the time frame of January 2015 to December 2050.,ssp460,evspsbl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
394,Could you show me the evaporation data related to the ssp460 CO2 emissions scenario for the 201501-205012 period?,ssp460,evspsbl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
394,Display the evaporation data corresponding to the ssp460 CO2 emissions scenario for the duration of 201501-205012.,ssp460,evspsbl,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_201501-205012.nc
395,Show me evaporation data for a ssp460 CO2 emissions scenario for 205101-210012,ssp460,evspsbl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
395,Please provide me with the evaporation data related to the ssp460 CO2 emissions scenario covering the period from 205101 to 210012.,ssp460,evspsbl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
395,Give me the evaporation data corresponding to the ssp460 CO2 emissions scenario for the time frame 205101-210012.,ssp460,evspsbl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
395,I am looking for evaporation data linked to the ssp460 CO2 emissions scenario from 205101 to 210012.,ssp460,evspsbl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
395,Could you present the evaporation data revolving around the ssp460 CO2 emissions scenario during the period 205101-210012?,ssp460,evspsbl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
395,I'm interested in seeing the evaporation data for the ssp460 CO2 emissions scenario during 205101-210012.,ssp460,evspsbl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
395,Kindly show me the evaporation data associated with the ssp460 CO2 emissions scenario for the period 205101-210012.,ssp460,evspsbl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
395,I would like to view the evaporation data concerning the ssp460 CO2 emissions scenario within the timeframe of 205101-210012.,ssp460,evspsbl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
395,Please display the evaporation data for the ssp460 CO2 emissions scenario for the time range from 205101 to 210012.,ssp460,evspsbl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
395,Show me evaporation data for a ssp460 CO2 emissions scenario for 205101-210012,ssp460,evspsbl,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp460/r3i1p1f2/Amon/evspsbl/gn/v20200115/evspsbl_Amon_GISS-E2-1-G_ssp460_r3i1p1f2_gn_205101-210012.nc
396,Show me near-surface air temperature data for a ssp585 CO2 emissions scenario for 201501-205012,ssp585,tas,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp585/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp585_r3i1p1f2_gn_201501-205012.nc
396,Provide me with the near-surface air temperature data corresponding to the ssp585 CO2 emissions scenario for the period 201501-205012.,ssp585,tas,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp585/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp585_r3i1p1f2_gn_201501-205012.nc
396,I would like to see the near-surface air temperature data linked to the ssp585 CO2 emissions scenario covering the time span from 201501 to 205012.,ssp585,tas,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp585/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp585_r3i1p1f2_gn_201501-205012.nc
396,Kindly display the near-surface air temperature data pertaining to the ssp585 CO2 emissions scenario applicable from 201501 to 205012.,ssp585,tas,201501-205012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp585/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp585_r3i1p1f2_gn_201501-205012.nc
